"","Date","TweetCount","TweetCountCovid","TweetCountNonCovid","TweetCountEnglish","TweetCountNoFarsi","IR_NewCases","IR_CumulativeCases","IR_NewDeaths","IR_CumulativeDeaths","GlobalNewCases","GlobalCumulativeCases","GlobalNewDeaths","GlobalCumulativeDeaths","IR_FractionOfNewCases","IR_FractionOfCumulativeCases","IR_FractionOfNewDeaths","IR_FractionOfCumulativeDeaths","US_NewCases","US_CumulativeCases","US_NewDeaths","US_CumulativeDeaths","IS_NewCases","IS_CumulativeCases","IS_NewDeaths","IS_CumulativeDeaths","btc_price","btc_pct_change","eth_price","eth_pct_change","OilPrice","IranEventCount","AllEventCount","IranPercentAllEvents","Protests","Repression","Precipitation","TemperatureF","Gold_Price","Silver_Price","Platinum_Price","Rice_price","Soybean_Price","Corn_Price","Sugar_Price","Barley_Price","Cotton_Price","vxx","voo","vti"
"4433",2020-08-10,802,70,732,524,745,2020,326712,163,18427,267937,19867572,6085,769755,0.00753908568058909,0.0164444855163983,0.0267871815940838,0.0239387857175335,53881,4975313,1027,165997,1704,85162,15,685,11889.2,0.0178,395.4,0.013,44.19,47,1675,0.0280597014925373,0,1,0,89,2027.34,29.1295,986.05,NA,NA,NA,NA,NA,NA,TRUE,308.34,170.27
"4434",2020-08-10,802,70,732,524,745,2020,326712,163,18427,267937,19867572,6085,769755,0.00753908568058909,0.0164444855163983,0.0267871815940838,0.0239387857175335,53881,4975313,1027,165997,1704,85162,15,685,11889.2,0.0178,395.4,0.013,44.19,47,1675,0.0280597014925373,0,1,0,89,NA,NA,NA,11.71,876.5,310.5,12.55,1341,62.34,TRUE,308.34,170.27
"4435",2020-08-10,802,70,732,524,745,2020,326712,163,18427,267937,19867572,6085,769755,0.00753908568058909,0.0164444855163983,0.0267871815940838,0.0239387857175335,53881,4975313,1027,165997,1704,85162,15,685,11889.2,0.0178,395.4,0.013,44.19,47,1675,0.0280597014925373,0,1,0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,308.34,170.27
"4436",2020-08-11,1471,65,1406,463,1360,2132,328844,189,18616,224576,20092148,4921,774676,0.00949344542604731,0.0163667916441786,0.0384068278805121,0.0240306915407215,46664,5021977,664,166661,1824,86986,11,696,11390.4,-0.0419,379.05,-0.0414,43.68,32,1793,0.0178471834913553,0,1,0,91,1911.89,24.7931,931.25,11.68,878,311.5,12.74,1327,63.03,TRUE,305.85,168.9
"4437",2020-08-11,1471,65,1406,463,1360,2132,328844,189,18616,224576,20092148,4921,774676,0.00949344542604731,0.0163667916441786,0.0384068278805121,0.0240306915407215,46664,5021977,664,166661,1824,86986,11,696,11390.4,-0.0419,379.05,-0.0414,43.68,32,1793,0.0178471834913553,0,1,0,91,1911.89,24.7931,931.25,NA,NA,NA,NA,NA,NA,TRUE,305.85,168.9
"4438",2020-08-11,1471,65,1406,463,1360,2132,328844,189,18616,224576,20092148,4921,774676,0.00949344542604731,0.0163667916441786,0.0384068278805121,0.0240306915407215,46664,5021977,664,166661,1824,86986,11,696,11390.4,-0.0419,379.05,-0.0414,43.68,32,1793,0.0178471834913553,0,1,0,91,NA,NA,NA,11.68,878,311.5,12.74,1327,63.03,TRUE,305.85,168.9
"4439",2020-08-11,1471,65,1406,463,1360,2132,328844,189,18616,224576,20092148,4921,774676,0.00949344542604731,0.0163667916441786,0.0384068278805121,0.0240306915407215,46664,5021977,664,166661,1824,86986,11,696,11390.4,-0.0419,379.05,-0.0414,43.68,32,1793,0.0178471834913553,0,1,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,305.85,168.9
"4440",2020-08-12,1277,43,1234,330,1129,2345,331189,184,18800,227909,20320057,5517,780193,0.0102891943714377,0.0162986255402728,0.0333514591263368,0.0240966017382878,40656,5062633,774,167435,1622,88608,16,712,11557.2,0.0146,387.04,0.0211,45.09,47,1598,0.0294117647058824,0,1,0,91,1915.83,25.512,931.41,11.78,890.5,314.5,12.84,1334,61.84,TRUE,310.04,171.16
"4441",2020-08-12,1277,43,1234,330,1129,2345,331189,184,18800,227909,20320057,5517,780193,0.0102891943714377,0.0162986255402728,0.0333514591263368,0.0240966017382878,40656,5062633,774,167435,1622,88608,16,712,11557.2,0.0146,387.04,0.0211,45.09,47,1598,0.0294117647058824,0,1,0,91,1915.83,25.512,931.41,NA,NA,NA,NA,NA,NA,TRUE,310.04,171.16
"4442",2020-08-12,1277,43,1234,330,1129,2345,331189,184,18800,227909,20320057,5517,780193,0.0102891943714377,0.0162986255402728,0.0333514591263368,0.0240966017382878,40656,5062633,774,167435,1622,88608,16,712,11557.2,0.0146,387.04,0.0211,45.09,47,1598,0.0294117647058824,0,1,0,91,NA,NA,NA,11.78,890.5,314.5,12.84,1334,61.84,TRUE,310.04,171.16
"4443",2020-08-12,1277,43,1234,330,1129,2345,331189,184,18800,227909,20320057,5517,780193,0.0102891943714377,0.0162986255402728,0.0333514591263368,0.0240966017382878,40656,5062633,774,167435,1622,88608,16,712,11557.2,0.0146,387.04,0.0211,45.09,47,1598,0.0294117647058824,0,1,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,310.04,171.16
"4444",2020-08-13,1401,66,1335,414,1232,2510,333699,188,18988,292132,20612189,7219,787412,0.00859200635329235,0.0161894013294755,0.026042388142402,0.0241144407248048,56093,5118726,1202,168637,1644,90252,16,728,11770.9,0.0185,424.35,0.0964,44.87,22,1794,0.012263099219621,0,0,0,87,1953.71,27.505,960.19,11.755,907.25,325.25,13.11,1351,62.43,TRUE,309.51,171.03
"4445",2020-08-13,1401,66,1335,414,1232,2510,333699,188,18988,292132,20612189,7219,787412,0.00859200635329235,0.0161894013294755,0.026042388142402,0.0241144407248048,56093,5118726,1202,168637,1644,90252,16,728,11770.9,0.0185,424.35,0.0964,44.87,22,1794,0.012263099219621,0,0,0,87,1953.71,27.505,960.19,NA,NA,NA,NA,NA,NA,TRUE,309.51,171.03
"4446",2020-08-13,1401,66,1335,414,1232,2510,333699,188,18988,292132,20612189,7219,787412,0.00859200635329235,0.0161894013294755,0.026042388142402,0.0241144407248048,56093,5118726,1202,168637,1644,90252,16,728,11770.9,0.0185,424.35,0.0964,44.87,22,1794,0.012263099219621,0,0,0,87,NA,NA,NA,11.755,907.25,325.25,13.11,1351,62.43,TRUE,309.51,171.03
"4447",2020-08-13,1401,66,1335,414,1232,2510,333699,188,18988,292132,20612189,7219,787412,0.00859200635329235,0.0161894013294755,0.026042388142402,0.0241144407248048,56093,5118726,1202,168637,1644,90252,16,728,11770.9,0.0185,424.35,0.0964,44.87,22,1794,0.012263099219621,0,0,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,309.51,171.03
"4448",2020-08-14,1431,46,1385,305,1306,2625,336324,174,19162,292707,20904896,6915,794327,0.00896801238098166,0.0160882885999529,0.0251626898047722,0.024123566239093,56111,5174837,1302,169939,1388,91640,12,740,11750.8,-0.0017,437.87,0.0319,44.86,58,1680,0.0345238095238095,0,1,0,87,1945.12,26.4463,944.42,11.89,903.5,324.5,13.1,1328,62.29,TRUE,309.51,170.98
"4449",2020-08-14,1431,46,1385,305,1306,2625,336324,174,19162,292707,20904896,6915,794327,0.00896801238098166,0.0160882885999529,0.0251626898047722,0.024123566239093,56111,5174837,1302,169939,1388,91640,12,740,11750.8,-0.0017,437.87,0.0319,44.86,58,1680,0.0345238095238095,0,1,0,87,1945.12,26.4463,944.42,NA,NA,NA,NA,NA,NA,TRUE,309.51,170.98
"4450",2020-08-14,1431,46,1385,305,1306,2625,336324,174,19162,292707,20904896,6915,794327,0.00896801238098166,0.0160882885999529,0.0251626898047722,0.024123566239093,56111,5174837,1302,169939,1388,91640,12,740,11750.8,-0.0017,437.87,0.0319,44.86,58,1680,0.0345238095238095,0,1,0,87,NA,NA,NA,11.89,903.5,324.5,13.1,1328,62.29,TRUE,309.51,170.98
"4451",2020-08-14,1431,46,1385,305,1306,2625,336324,174,19162,292707,20904896,6915,794327,0.00896801238098166,0.0160882885999529,0.0251626898047722,0.024123566239093,56111,5174837,1302,169939,1388,91640,12,740,11750.8,-0.0017,437.87,0.0319,44.86,58,1680,0.0345238095238095,0,1,0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,309.51,170.98
"4452",2020-08-15,1840,57,1783,649,1775,2501,338825,169,19331,301480,21206376,6673,801000,0.00829574101101234,0.0159775060104565,0.0253259403566612,0.0241335830212235,52986,5227823,1138,171077,757,92397,10,750,11845.3,0.008,432.09,-0.0132,NA,69,909,0.0759075907590759,0,1,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4453",2020-08-16,1657,78,1579,570,1570,2245,341070,161,19492,286005,21492381,6644,807644,0.00784951312039999,0.0158693445830874,0.0242323901264299,0.0241343958476755,54307,5282130,1114,172191,1068,93465,20,770,11899,0.0045,433.58,0.0034,NA,40,960,0.0416666666666667,0,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4454",2020-08-17,3061,86,2975,1014,2933,2133,343203,147,19639,262791,21755172,5625,813269,0.00811671632590157,0.0157756969239315,0.0261333333333333,0.024148221560148,54073,5336203,975,173166,1650,95115,4,774,12282.6,0.0322,430.7,-0.0066,44.91,30,1700,0.0176470588235294,0,0,0,81,1985.3,27.486,957.81,11.975,912.5,331,13.06,1345,62.62,TRUE,310.51,171.71
"4455",2020-08-17,3061,86,2975,1014,2933,2133,343203,147,19639,262791,21755172,5625,813269,0.00811671632590157,0.0157756969239315,0.0261333333333333,0.024148221560148,54073,5336203,975,173166,1650,95115,4,774,12282.6,0.0322,430.7,-0.0066,44.91,30,1700,0.0176470588235294,0,0,0,81,1985.3,27.486,957.81,NA,NA,NA,NA,NA,NA,TRUE,310.51,171.71
"4456",2020-08-17,3061,86,2975,1014,2933,2133,343203,147,19639,262791,21755172,5625,813269,0.00811671632590157,0.0157756969239315,0.0261333333333333,0.024148221560148,54073,5336203,975,173166,1650,95115,4,774,12282.6,0.0322,430.7,-0.0066,44.91,30,1700,0.0176470588235294,0,0,0,81,NA,NA,NA,11.975,912.5,331,13.06,1345,62.62,TRUE,310.51,171.71
"4457",2020-08-17,3061,86,2975,1014,2933,2133,343203,147,19639,262791,21755172,5625,813269,0.00811671632590157,0.0157756969239315,0.0261333333333333,0.024148221560148,54073,5336203,975,173166,1650,95115,4,774,12282.6,0.0322,430.7,-0.0066,44.91,30,1700,0.0176470588235294,0,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,310.51,171.71
"4458",2020-08-18,1435,49,1386,443,1299,2247,345450,165,19804,224659,21979831,4863,818132,0.0100018249880931,0.0157166813520996,0.0339296730413325,0.0242063627874231,40975,5377178,804,173970,1649,96764,14,788,11947.6,-0.0273,422.02,-0.0201,45.34,20,1806,0.0110741971207087,0,0,0,82,2002.44,27.6715,961.2,11.92,912,327,12.89,1345,62.39,TRUE,311.16,171.97
"4459",2020-08-18,1435,49,1386,443,1299,2247,345450,165,19804,224659,21979831,4863,818132,0.0100018249880931,0.0157166813520996,0.0339296730413325,0.0242063627874231,40975,5377178,804,173970,1649,96764,14,788,11947.6,-0.0273,422.02,-0.0201,45.34,20,1806,0.0110741971207087,0,0,0,82,2002.44,27.6715,961.2,NA,NA,NA,NA,NA,NA,TRUE,311.16,171.97
"4460",2020-08-18,1435,49,1386,443,1299,2247,345450,165,19804,224659,21979831,4863,818132,0.0100018249880931,0.0157166813520996,0.0339296730413325,0.0242063627874231,40975,5377178,804,173970,1649,96764,14,788,11947.6,-0.0273,422.02,-0.0201,45.34,20,1806,0.0110741971207087,0,0,0,82,NA,NA,NA,11.92,912,327,12.89,1345,62.39,TRUE,311.16,171.97
"4461",2020-08-18,1435,49,1386,443,1299,2247,345450,165,19804,224659,21979831,4863,818132,0.0100018249880931,0.0157166813520996,0.0339296730413325,0.0242063627874231,40975,5377178,804,173970,1649,96764,14,788,11947.6,-0.0273,422.02,-0.0201,45.34,20,1806,0.0110741971207087,0,0,0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,311.16,171.97
"4462",2020-08-19,1360,44,1316,485,1293,2385,347835,168,19972,224862,22204693,5079,823211,0.0106065053232649,0.0156649317331251,0.0330773774365032,0.0242610946646728,38075,5415253,575,174545,1641,98405,12,800,11750.2,-0.0165,407.56,-0.0343,45.21,24,1740,0.0137931034482759,0,0,0,86,1928.98,26.7005,932.83,12.04,912.5,325,13.24,1345,63.21,TRUE,309.84,171.3
"4463",2020-08-19,1360,44,1316,485,1293,2385,347835,168,19972,224862,22204693,5079,823211,0.0106065053232649,0.0156649317331251,0.0330773774365032,0.0242610946646728,38075,5415253,575,174545,1641,98405,12,800,11750.2,-0.0165,407.56,-0.0343,45.21,24,1740,0.0137931034482759,0,0,0,86,1928.98,26.7005,932.83,NA,NA,NA,NA,NA,NA,TRUE,309.84,171.3
"4464",2020-08-19,1360,44,1316,485,1293,2385,347835,168,19972,224862,22204693,5079,823211,0.0106065053232649,0.0156649317331251,0.0330773774365032,0.0242610946646728,38075,5415253,575,174545,1641,98405,12,800,11750.2,-0.0165,407.56,-0.0343,45.21,24,1740,0.0137931034482759,0,0,0,86,NA,NA,NA,12.04,912.5,325,13.24,1345,63.21,TRUE,309.84,171.3
"4465",2020-08-19,1360,44,1316,485,1293,2385,347835,168,19972,224862,22204693,5079,823211,0.0106065053232649,0.0156649317331251,0.0330773774365032,0.0242610946646728,38075,5415253,575,174545,1641,98405,12,800,11750.2,-0.0165,407.56,-0.0343,45.21,24,1740,0.0137931034482759,0,0,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,309.84,171.3
"4466",2020-08-20,739,29,710,296,550,2444,350279,153,20125,280371,22485064,6935,830146,0.00871702137524922,0.0155782967751393,0.0220620043258832,0.0242427235691071,40748,5456001,1120,175665,1487,99892,14,814,11856.9,0.0091,415.71,0.02,44.56,64,1773,0.0360970107163001,0,1,0,90,1947.26,27.248,921.61,12.165,903,324.5,13.01,1400,63.92,TRUE,310.82,171.79
"4467",2020-08-20,739,29,710,296,550,2444,350279,153,20125,280371,22485064,6935,830146,0.00871702137524922,0.0155782967751393,0.0220620043258832,0.0242427235691071,40748,5456001,1120,175665,1487,99892,14,814,11856.9,0.0091,415.71,0.02,44.56,64,1773,0.0360970107163001,0,1,0,90,1947.26,27.248,921.61,NA,NA,NA,NA,NA,NA,TRUE,310.82,171.79
"4468",2020-08-20,739,29,710,296,550,2444,350279,153,20125,280371,22485064,6935,830146,0.00871702137524922,0.0155782967751393,0.0220620043258832,0.0242427235691071,40748,5456001,1120,175665,1487,99892,14,814,11856.9,0.0091,415.71,0.02,44.56,64,1773,0.0360970107163001,0,1,0,90,NA,NA,NA,12.165,903,324.5,13.01,1400,63.92,TRUE,310.82,171.79
"4469",2020-08-20,739,29,710,296,550,2444,350279,153,20125,280371,22485064,6935,830146,0.00871702137524922,0.0155782967751393,0.0220620043258832,0.0242427235691071,40748,5456001,1120,175665,1487,99892,14,814,11856.9,0.0091,415.71,0.02,44.56,64,1773,0.0360970107163001,0,1,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,310.82,171.79
"4470",2020-08-21,543,28,515,194,408,2279,352558,139,20264,283832,22768896,6926,837072,0.00802939767186223,0.0154841938757154,0.0200693040716142,0.0242081923657702,45066,5501067,1224,176889,1494,101386,13,827,11529.2,-0.0276,387.86,-0.067,43.94,28,1273,0.0219952867242734,0,0,0,91,1940.48,26.7905,922.31,12.3,900.75,327,12.83,1361,63.73,TRUE,311.93,172.22
"4471",2020-08-21,543,28,515,194,408,2279,352558,139,20264,283832,22768896,6926,837072,0.00802939767186223,0.0154841938757154,0.0200693040716142,0.0242081923657702,45066,5501067,1224,176889,1494,101386,13,827,11529.2,-0.0276,387.86,-0.067,43.94,28,1273,0.0219952867242734,0,0,0,91,1940.48,26.7905,922.31,NA,NA,NA,NA,NA,NA,TRUE,311.93,172.22
"4472",2020-08-21,543,28,515,194,408,2279,352558,139,20264,283832,22768896,6926,837072,0.00802939767186223,0.0154841938757154,0.0200693040716142,0.0242081923657702,45066,5501067,1224,176889,1494,101386,13,827,11529.2,-0.0276,387.86,-0.067,43.94,28,1273,0.0219952867242734,0,0,0,91,NA,NA,NA,12.3,900.75,327,12.83,1361,63.73,TRUE,311.93,172.22
"4473",2020-08-21,543,28,515,194,408,2279,352558,139,20264,283832,22768896,6926,837072,0.00802939767186223,0.0154841938757154,0.0200693040716142,0.0242081923657702,45066,5501067,1224,176889,1494,101386,13,827,11529.2,-0.0276,387.86,-0.067,43.94,28,1273,0.0219952867242734,0,0,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,311.93,172.22
"4474",2020-08-22,1481,26,1455,511,1313,2206,354764,112,20376,279408,23048304,6179,843251,0.00789526427303442,0.0153921954517781,0.0181259103414792,0.0241636238794855,45400,5546467,972,177861,711,102097,10,837,11661.3,0.0115,395.3,0.0192,NA,54,820,0.0658536585365854,0,0,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4475",2020-08-23,1162,43,1119,390,1030,2028,356792,126,20502,264691,23312995,6100,849351,0.00766176409473688,0.0153044257076364,0.020655737704918,0.0241384304015654,45233,5591700,990,178851,965,103062,13,850,11641.6,-0.0017,390.58,-0.0119,NA,32,742,0.0431266846361186,0,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4476",2020-08-24,1268,44,1224,484,1096,2113,358905,141,20643,266097,23579092,5569,854920,0.00794071334889157,0.0152213240441998,0.0253187286766026,0.024146118935105,43901,5635601,889,179740,1901,104963,16,866,11753.5,0.0096,407.9,0.0443,44.43,51,1916,0.0266179540709812,0,1,0,75,1928.88,26.605,919.59,12.26,899.75,331.75,12.71,1359.5,65.16,TRUE,315.1,173.87
"4477",2020-08-24,1268,44,1224,484,1096,2113,358905,141,20643,266097,23579092,5569,854920,0.00794071334889157,0.0152213240441998,0.0253187286766026,0.024146118935105,43901,5635601,889,179740,1901,104963,16,866,11753.5,0.0096,407.9,0.0443,44.43,51,1916,0.0266179540709812,0,1,0,75,1928.88,26.605,919.59,NA,NA,NA,NA,NA,NA,TRUE,315.1,173.87
"4478",2020-08-24,1268,44,1224,484,1096,2113,358905,141,20643,266097,23579092,5569,854920,0.00794071334889157,0.0152213240441998,0.0253187286766026,0.024146118935105,43901,5635601,889,179740,1901,104963,16,866,11753.5,0.0096,407.9,0.0443,44.43,51,1916,0.0266179540709812,0,1,0,75,NA,NA,NA,12.26,899.75,331.75,12.71,1359.5,65.16,TRUE,315.1,173.87
"4479",2020-08-24,1268,44,1224,484,1096,2113,358905,141,20643,266097,23579092,5569,854920,0.00794071334889157,0.0152213240441998,0.0253187286766026,0.024146118935105,43901,5635601,889,179740,1901,104963,16,866,11753.5,0.0096,407.9,0.0443,44.43,51,1916,0.0266179540709812,0,1,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,315.1,173.87
"4480",2020-08-25,917,53,864,499,731,2245,361150,133,20776,225179,23804271,4626,859546,0.00996984621123639,0.0151716471384484,0.0287505404236922,0.0241708995213752,36673,5672274,653,180393,1959,106922,19,885,11324.8,-0.0365,383.05,-0.0609,46.01,63,1855,0.0339622641509434,0,1,0,73,1928.18,26.5342,930.84,12.02,913.75,340.75,12.76,1359.5,64.98,TRUE,316.2,174.45
"4481",2020-08-25,917,53,864,499,731,2245,361150,133,20776,225179,23804271,4626,859546,0.00996984621123639,0.0151716471384484,0.0287505404236922,0.0241708995213752,36673,5672274,653,180393,1959,106922,19,885,11324.8,-0.0365,383.05,-0.0609,46.01,63,1855,0.0339622641509434,0,1,0,73,1928.18,26.5342,930.84,NA,NA,NA,NA,NA,NA,TRUE,316.2,174.45
"4482",2020-08-25,917,53,864,499,731,2245,361150,133,20776,225179,23804271,4626,859546,0.00996984621123639,0.0151716471384484,0.0287505404236922,0.0241708995213752,36673,5672274,653,180393,1959,106922,19,885,11324.8,-0.0365,383.05,-0.0609,46.01,63,1855,0.0339622641509434,0,1,0,73,NA,NA,NA,12.02,913.75,340.75,12.76,1359.5,64.98,TRUE,316.2,174.45
"4483",2020-08-25,917,53,864,499,731,2245,361150,133,20776,225179,23804271,4626,859546,0.00996984621123639,0.0151716471384484,0.0287505404236922,0.0241708995213752,36673,5672274,653,180393,1959,106922,19,885,11324.8,-0.0365,383.05,-0.0609,46.01,63,1855,0.0339622641509434,0,1,0,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,316.2,174.45
"4484",2020-08-26,677,34,643,364,579,2213,363363,125,20901,229058,24033329,5155,864701,0.00966130848955286,0.0151191289396488,0.0242483026188167,0.0241713609675483,35532,5707806,549,180942,1985,108907,11,896,11462.3,0.0121,385.85,0.0073,45.79,63,1813,0.0347490347490347,0,1,0,76,1954.46,27.4998,936.73,12.255,919.5,340.5,12.58,1359.5,64.98,TRUE,319.43,176.03
"4485",2020-08-26,677,34,643,364,579,2213,363363,125,20901,229058,24033329,5155,864701,0.00966130848955286,0.0151191289396488,0.0242483026188167,0.0241713609675483,35532,5707806,549,180942,1985,108907,11,896,11462.3,0.0121,385.85,0.0073,45.79,63,1813,0.0347490347490347,0,1,0,76,1954.46,27.4998,936.73,NA,NA,NA,NA,NA,NA,TRUE,319.43,176.03
"4486",2020-08-26,677,34,643,364,579,2213,363363,125,20901,229058,24033329,5155,864701,0.00966130848955286,0.0151191289396488,0.0242483026188167,0.0241713609675483,35532,5707806,549,180942,1985,108907,11,896,11462.3,0.0121,385.85,0.0073,45.79,63,1813,0.0347490347490347,0,1,0,76,NA,NA,NA,12.255,919.5,340.5,12.58,1359.5,64.98,TRUE,319.43,176.03
"4487",2020-08-26,677,34,643,364,579,2213,363363,125,20901,229058,24033329,5155,864701,0.00966130848955286,0.0151191289396488,0.0242483026188167,0.0241713609675483,35532,5707806,549,180942,1985,108907,11,896,11462.3,0.0121,385.85,0.0073,45.79,63,1813,0.0347490347490347,0,1,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,319.43,176.03
"4488",2020-08-27,934,40,894,378,830,2243,365606,119,21020,284599,24317928,6683,871384,0.00788126451603836,0.0150344223405876,0.0178063743827622,0.0241225452842834,39301,5747107,1047,181989,2105,111012,11,907,11327.4,-0.0118,383.22,-0.0068,44.84,23,1578,0.014575411913815,0,0,0,79,1929.54,27.0161,926.24,12.62,937.25,344.25,12.77,1368.5,64.76,TRUE,320.07,176.45
"4489",2020-08-27,934,40,894,378,830,2243,365606,119,21020,284599,24317928,6683,871384,0.00788126451603836,0.0150344223405876,0.0178063743827622,0.0241225452842834,39301,5747107,1047,181989,2105,111012,11,907,11327.4,-0.0118,383.22,-0.0068,44.84,23,1578,0.014575411913815,0,0,0,79,1929.54,27.0161,926.24,NA,NA,NA,NA,NA,NA,TRUE,320.07,176.45
"4490",2020-08-27,934,40,894,378,830,2243,365606,119,21020,284599,24317928,6683,871384,0.00788126451603836,0.0150344223405876,0.0178063743827622,0.0241225452842834,39301,5747107,1047,181989,2105,111012,11,907,11327.4,-0.0118,383.22,-0.0068,44.84,23,1578,0.014575411913815,0,0,0,79,NA,NA,NA,12.62,937.25,344.25,12.77,1368.5,64.76,TRUE,320.07,176.45
"4491",2020-08-27,934,40,894,378,830,2243,365606,119,21020,284599,24317928,6683,871384,0.00788126451603836,0.0150344223405876,0.0178063743827622,0.0241225452842834,39301,5747107,1047,181989,2105,111012,11,907,11327.4,-0.0118,383.22,-0.0068,44.84,23,1578,0.014575411913815,0,0,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,320.07,176.45
"4492",2020-08-28,772,28,744,270,689,2190,367796,117,21137,283461,24601389,6375,877759,0.00772593055129277,0.0149502127705066,0.0183529411764706,0.0240806417251204,45693,5792800,1023,183012,1833,112845,13,920,11527.4,0.0177,395.39,0.0318,45.22,9,1587,0.0056710775047259,0,1,0,81,1964.83,27.503,932.83,12.32,950.5,346,12.6,1368.5,64.37,TRUE,322.15,177.68
"4493",2020-08-28,772,28,744,270,689,2190,367796,117,21137,283461,24601389,6375,877759,0.00772593055129277,0.0149502127705066,0.0183529411764706,0.0240806417251204,45693,5792800,1023,183012,1833,112845,13,920,11527.4,0.0177,395.39,0.0318,45.22,9,1587,0.0056710775047259,0,1,0,81,1964.83,27.503,932.83,NA,NA,NA,NA,NA,NA,TRUE,322.15,177.68
"4494",2020-08-28,772,28,744,270,689,2190,367796,117,21137,283461,24601389,6375,877759,0.00772593055129277,0.0149502127705066,0.0183529411764706,0.0240806417251204,45693,5792800,1023,183012,1833,112845,13,920,11527.4,0.0177,395.39,0.0318,45.22,9,1587,0.0056710775047259,0,1,0,81,NA,NA,NA,12.32,950.5,346,12.6,1368.5,64.37,TRUE,322.15,177.68
"4495",2020-08-28,772,28,744,270,689,2190,367796,117,21137,283461,24601389,6375,877759,0.00772593055129277,0.0149502127705066,0.0183529411764706,0.0240806417251204,45693,5792800,1023,183012,1833,112845,13,920,11527.4,0.0177,395.39,0.0318,45.22,9,1587,0.0056710775047259,0,1,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,322.15,177.68
"4496",2020-08-29,649,33,616,227,527,2115,369911,112,21249,289280,24890669,6030,883789,0.00731125553097345,0.0148614326115542,0.0185737976782753,0.0240430691035983,47020,5839820,980,183992,910,113755,5,925,11468.1,-0.0051,399,0.0091,NA,8,656,0.0121951219512195,0,0,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4497",2020-08-30,2493,39,2454,461,2307,1905,371816,110,21359,291423,25182092,5783,889572,0.00653688967583204,0.0147650957672619,0.01902126923742,0.0240104229899322,45058,5884878,904,184896,1101,114856,14,939,11702,0.0204,428.77,0.0746,NA,9,909,0.0099009900990099,0,0,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4498",2020-08-31,1432,68,1364,781,1288,1754,373570,103,21462,277765,25459857,5706,895278,0.00631469047576189,0.0146729025225868,0.0180511742025938,0.0239724420794435,41120,5925998,914,185810,2178,117034,23,962,11644.2,-0.0049,434.06,0.0123,NA,27,1765,0.0152974504249292,0,0,0,77,1967.8,28.1428,931.73,12.49,951.25,348.5,12.66,1385.5,64.41,TRUE,321.02,177.28
"4499",2020-08-31,1432,68,1364,781,1288,1754,373570,103,21462,277765,25459857,5706,895278,0.00631469047576189,0.0146729025225868,0.0180511742025938,0.0239724420794435,41120,5925998,914,185810,2178,117034,23,962,11644.2,-0.0049,434.06,0.0123,NA,27,1765,0.0152974504249292,0,0,0,77,1967.8,28.1428,931.73,NA,NA,NA,NA,NA,NA,TRUE,321.02,177.28
"4500",2020-08-31,1432,68,1364,781,1288,1754,373570,103,21462,277765,25459857,5706,895278,0.00631469047576189,0.0146729025225868,0.0180511742025938,0.0239724420794435,41120,5925998,914,185810,2178,117034,23,962,11644.2,-0.0049,434.06,0.0123,NA,27,1765,0.0152974504249292,0,0,0,77,NA,NA,NA,12.49,951.25,348.5,12.66,1385.5,64.41,TRUE,321.02,177.28
"4501",2020-08-31,1432,68,1364,781,1288,1754,373570,103,21462,277765,25459857,5706,895278,0.00631469047576189,0.0146729025225868,0.0180511742025938,0.0239724420794435,41120,5925998,914,185810,2178,117034,23,962,11644.2,-0.0049,434.06,0.0123,NA,27,1765,0.0152974504249292,0,0,0,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,321.02,177.28
